2023-08-15 15:14:32 [2ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 15:14:32 [2ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 56120458d000

2023-08-15 15:14:32 [2ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 2

2023-08-15 15:29:30 [0ms]	[ERROR]	[intercept]	src/monitor.cc:334	Config file not found functions information!

2023-08-15 15:29:30 [1ms]	[ERROR]	[intercept]	src/monitor.cc:538	[Monitor::initial_syscalls] Config file not found syscalls information!

2023-08-15 15:29:30 [1ms]	[INFO]	[intercept]	src/main.cc:107	This intercept tracer pid is: 23891

2023-08-15 15:29:30 [1ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 555575884000

2023-08-15 15:30:07 [1ms]	[ERROR]	[intercept]	src/monitor.cc:334	Config file not found functions information!

2023-08-15 15:30:07 [1ms]	[ERROR]	[intercept]	src/monitor.cc:538	[Monitor::initial_syscalls] Config file not found syscalls information!

2023-08-15 15:30:07 [1ms]	[INFO]	[intercept]	src/main.cc:108	This intercept tracer pid is: 24158

2023-08-15 15:30:07 [1ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 55569c398000

2023-08-15 15:30:59 [0ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: sleepsuccess, symbol index in .dynsymis 6no error

2023-08-15 15:30:59 [0ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 6, index of rela is 1no error

2023-08-15 15:30:59 [0ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 15:30:59 [0ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 15:30:59 [1ms]	[INFO]	[intercept]	src/main.cc:108	This intercept tracer pid is: 24264

2023-08-15 15:30:59 [1ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 558280682000

2023-08-15 15:30:59 [1ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 2

